/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
1.804385970324095e-07,0.6,1.804385970324095e-07,0.6,1.804385970324095e-07,-1.626387435783401e-05
1.804530306938185e-07,0.6,1.804530306938185e-07,0.6,1.804530306938185e-07,-3.682120858908505e-06
1.80469325002801e-07,0.6,1.80469325002801e-07,0.6,1.80469325002801e-07,2.851321335781521e-06
1.804896625014005e-07,0.6,1.804896625014005e-07,0.6,1.804896625014005e-07,4.440169990992269e-06
1.8051e-07,0.6,1.8051e-07,0.6,1.8051e-07,3.295621096757825e-06
1.805100390625e-07,0.5976562499984898,1.805100390625e-07,0.6,1.805100390625e-07,3.269324132488442e-06
1.805101171875e-07,0.5929687499981618,1.805101171875e-07,0.6,1.805101171875e-07,3.190275496511194e-06
1.8051015625e-07,0.5906249999979979,1.8051015625e-07,0.6,1.8051015625e-07,3.134291676426146e-06
1.80510234375e-07,0.58593749999767,1.80510234375e-07,0.6,1.80510234375e-07,3.021196782557182e-06
1.805103713015887e-07,0.5777219046784088,1.805103713015887e-07,0.6,1.805103713015887e-07,2.827748585493146e-06
1.805106188948079e-07,0.5628663115262293,1.805106188948079e-07,0.6,1.805106188948079e-07,2.488931682604013e-06
1.805111140812463e-07,0.5331551252218705,1.805111140812463e-07,0.6,1.805111140812463e-07,1.856914848854699e-06
1.805121044541231e-07,0.4737327526131527,1.805121044541231e-07,0.6,1.805121044541231e-07,7.569427877877259e-07
1.805140851998767e-07,0.3548880073957172,1.805140851998767e-07,0.6,1.805140851998767e-07,-7.890054795622981e-07
1.805170425999384e-07,0.1774440036960512,1.805170425999384e-07,0.6,1.805170425999384e-07,-1.732569974753517e-06
1.8052e-07,0,1.8052e-07,0.6,1.8052e-07,-5.128394447789758e-07
1.805202033100824e-07,0,1.805202033100824e-07,0.6,1.805202033100824e-07,-1.650621361658042e-07
1.805206099302472e-07,0,1.805206099302472e-07,0.6,1.805206099302472e-07,6.289322928714309e-07
1.805213202261918e-07,0,1.805213202261918e-07,0.6,1.805213202261918e-07,1.960292326489931e-06
1.805218936926517e-07,0,1.805218936926517e-07,0.6,1.805218936926517e-07,2.897915516660925e-06
1.805221339180841e-07,0,1.805221339180841e-07,0.6,1.805221339180841e-07,3.28146652717108e-06
1.80522614368949e-07,0,1.80522614368949e-07,0.6,1.80522614368949e-07,3.975162672673268e-06
1.805234395954443e-07,0,1.805234395954443e-07,0.6,1.805234395954443e-07,5.038026953144724e-06
1.805237071400067e-07,0,1.805237071400067e-07,0.6,1.805237071400067e-07,5.34444072725336e-06
1.805242422291314e-07,0,1.805242422291314e-07,0.6,1.805242422291314e-07,5.912202785812303e-06
1.805253124073809e-07,0,1.805253124073809e-07,0.6,1.805253124073809e-07,6.879994744634836e-06
1.805271536393825e-07,0,1.805271536393825e-07,0.6,1.805271536393825e-07,8.090868825043667e-06
1.805308361033857e-07,0,1.805308361033857e-07,0.6,1.805308361033857e-07,8.876486303758369e-06
1.80538201031392e-07,0,1.80538201031392e-07,0.6,1.80538201031392e-07,6.833499312967946e-06
1.805484142936665e-07,0,1.805484142936665e-07,0.6,1.805484142936665e-07,1.786637677588615e-06
1.805625061309104e-07,0,1.805625061309104e-07,0.6,1.805625061309104e-07,-4.298960807985789e-06
1.805848675517199e-07,0,1.805848675517199e-07,0.6,1.805848675517199e-07,-8.968372558814189e-06
1.806036038539164e-07,0,1.806036038539164e-07,0.6,1.806036038539164e-07,-8.412169963126992e-06
1.80625483708602e-07,0,1.80625483708602e-07,0.6,1.80625483708602e-07,-1.523264935058266e-06
1.806451068339309e-07,0,1.806451068339309e-07,0.6,1.806451068339309e-07,6.086634999963023e-06
1.806634712559994e-07,0,1.806634712559994e-07,0.6,1.806634712559994e-07,1.354071562727227e-05
1.806890461699482e-07,0,1.806890461699482e-07,0.6,1.806890461699482e-07,2.235934346831976e-05
1.807070183456254e-07,0,1.807070183456254e-07,0.6,1.807070183456254e-07,2.060085965310047e-05
1.807255209618603e-07,0,1.807255209618603e-07,0.6,1.807255209618603e-07,1.407338412244062e-05
1.807458248520275e-07,0,1.807458248520275e-07,0.6,1.807458248520275e-07,7.971546544106493e-06
1.807738646273709e-07,0,1.807738646273709e-07,0.6,1.807738646273709e-07,3.806810568232556e-06
1.808089444924767e-07,0,1.808089444924767e-07,0.6,1.808089444924767e-07,2.743824012751352e-06
1.808428478408904e-07,0,1.808428478408904e-07,0.6,1.808428478408904e-07,2.158252573230489e-06
1.808780748904228e-07,0,1.808780748904228e-07,0.6,1.808780748904228e-07,9.893721661717112e-07
1.809075316785205e-07,0,1.809075316785205e-07,0.6,1.809075316785205e-07,-4.615238783354421e-08
1.809338918682279e-07,0,1.809338918682279e-07,0.6,1.809338918682279e-07,4.991635247452392e-07
1.809712993583856e-07,0,1.809712993583856e-07,0.6,1.809712993583856e-07,4.515314074239779e-07
1.81e-07,0,1.81e-07,0.6,1.81e-07,4.17405985844902e-07
1.810000390625e-07,0.002343749999903396,1.810000390625e-07,0.6,1.810000390625e-07,4.42259942706315e-07
1.810001171875e-07,0.007031250000231312,1.810001171875e-07,0.6,1.810001171875e-07,5.357983443549203e-07
1.810002734375e-07,0.01640625000088715,1.810002734375e-07,0.6,1.810002734375e-07,7.721274878958646e-07
1.810004683221461e-07,0.02809932876347505,1.810004683221461e-07,0.6,1.810004683221461e-07,1.05714494653225e-06
1.810006891193699e-07,0.04134716219231631,1.810006891193699e-07,0.6,1.810006891193699e-07,1.381812078560785e-06
1.810011307138175e-07,0.06784282904999882,1.810011307138175e-07,0.6,1.810011307138175e-07,1.986341742356869e-06
1.810020139027128e-07,0.1208341627653639,1.810020139027128e-07,0.6,1.810020139027128e-07,3.091804330433051e-06
1.810036231023774e-07,0.2173861426432428,1.810036231023774e-07,0.6,1.810036231023774e-07,4.644382410419212e-06
1.810068203699141e-07,0.4092221948458238,1.810068203699141e-07,0.6,1.810068203699141e-07,6.346747847710906e-06
1.8101e-07,0.6,1.8101e-07,0.6,1.8101e-07,5.912498686623524e-06
1.81010268993596e-07,0.6,1.81010268993596e-07,0.6,1.81010268993596e-07,5.511360592435807e-06
1.81010806980788e-07,0.6,1.81010806980788e-07,0.6,1.81010806980788e-07,4.630175302221685e-06
