/CK X,/CK Y,/D X,/D Y,/QD X,/QD Y
2.665232101279769e-09,0,2.665232101279769e-09,0.8,2.665232101279769e-09,4.900389788619659e-08
2.747449027027886e-09,0,2.747449027027886e-09,0.8,2.747449027027886e-09,4.918080395022659e-08
2.852753705467788e-09,0,2.852753705467788e-09,0.8,2.852753705467788e-09,4.903621498572245e-08
2.931376852733894e-09,0,2.931376852733894e-09,0.8,2.931376852733894e-09,4.916623255005523e-08
3.01e-09,0,3.01e-09,0.8,3.01e-09,4.904241767058162e-08
3.0100390625e-09,0,3.0100390625e-09,0.7968749999999634,3.0100390625e-09,4.713995028845116e-08
3.010117187500001e-09,0,3.010117187500001e-09,0.7906249999999232,3.010117187500001e-09,4.259871376183736e-08
3.010156250000001e-09,0,3.010156250000001e-09,0.7874999999999032,3.010156250000001e-09,4.040785067481385e-08
3.010234375000002e-09,0,3.010234375000002e-09,0.781249999999863,3.010234375000002e-09,3.658281627257163e-08
3.01039047272483e-09,0,3.01039047272483e-09,0.768762182013601,3.01039047272483e-09,3.453263401155681e-08
3.010633540324743e-09,0,3.010633540324743e-09,0.7493167740205666,3.010633540324743e-09,2.781142559326694e-08
3.011119675524569e-09,0,3.011119675524569e-09,0.7104259580344978,3.011119675524569e-09,1.670994961674317e-08
3.012066797129781e-09,0,3.012066797129781e-09,0.6346562296174809,3.012066797129781e-09,6.049485892392343e-09
3.013530530835568e-09,0,3.013530530835568e-09,0.5175575331545942,3.013530530835568e-09,8.67740563853175e-09
3.015371851104305e-09,0,3.015371851104305e-09,0.370251911655595,3.015371851104305e-09,3.602293165769535e-08
3.017084231261318e-09,0,3.017084231261318e-09,0.2332614990945726,3.017084231261318e-09,5.801820173001955e-08
3.018542115630659e-09,0,3.018542115630659e-09,0.1166307495472877,3.018542115630659e-09,6.971524280957095e-08
3.01927105781533e-09,0,3.01927105781533e-09,0.05831537477361204,3.01927105781533e-09,7.233789357057788e-08
3.02e-09,0,3.02e-09,0,3.02e-09,7.859761841689785e-08
3.020070223884048e-09,0,3.020070223884048e-09,0,3.020070223884048e-09,8.859752109712706e-08
3.020105335826072e-09,0,3.020105335826072e-09,0,3.020105335826072e-09,9.050054135166914e-08
3.02017555971012e-09,0,3.02017555971012e-09,0,3.02017555971012e-09,9.384448239840841e-08
3.020316007478215e-09,0,3.020316007478215e-09,0,3.020316007478215e-09,1.023522992477784e-07
3.020492990554551e-09,0,3.020492990554551e-09,0,3.020492990554551e-09,1.104614549542082e-07
3.020846956707222e-09,0,3.020846956707222e-09,0,3.020846956707222e-09,1.261573351709073e-07
3.021554889012565e-09,0,3.021554889012565e-09,0,3.021554889012565e-09,1.446405325360977e-07
3.02297075362325e-09,0,3.02297075362325e-09,0,3.02297075362325e-09,1.515574124119318e-07
3.024725727269741e-09,0,3.024725727269741e-09,0,3.024725727269741e-09,1.344990384287665e-07
3.026922062867869e-09,0,3.026922062867869e-09,0,3.026922062867869e-09,9.707759198870134e-08
3.029264908621989e-09,0,3.029264908621989e-09,0,3.029264908621989e-09,4.475251301167391e-08
3.031152323118526e-09,0,3.031152323118526e-09,0,3.031152323118526e-09,1.121023792254895e-08
3.033167820379975e-09,0,3.033167820379975e-09,0,3.033167820379975e-09,-1.067015019389957e-08
3.035735274804858e-09,0,3.035735274804858e-09,0,3.035735274804858e-09,-1.119725508997045e-08
3.039586499051145e-09,0,3.039586499051145e-09,0,3.039586499051145e-09,1.11317742665068e-08
3.045277199276887e-09,0,3.045277199276887e-09,0,3.045277199276887e-09,2.489776889676573e-08
3.051689153085397e-09,0,3.051689153085397e-09,0,3.051689153085397e-09,7.739010013200813e-10
3.056893751663159e-09,0,3.056893751663159e-09,0,3.056893751663159e-09,-3.645298344420596e-08
3.061963565714659e-09,0,3.061963565714659e-09,0,3.061963565714659e-09,7.698587726827824e-09
3.067777442553277e-09,0,3.067777442553277e-09,0,3.067777442553277e-09,1.02816840634137e-07
3.073156186423144e-09,0,3.073156186423144e-09,0,3.073156186423144e-09,1.506286099198309e-07
3.07870613318733e-09,0,3.07870613318733e-09,0,3.07870613318733e-09,1.226227479194604e-07
3.085765881022983e-09,0,3.085765881022983e-09,0,3.085765881022983e-09,5.663001622222593e-08
3.094072588136068e-09,0,3.094072588136068e-09,0,3.094072588136068e-09,2.116745889412482e-08
3.102506632749078e-09,0,3.102506632749078e-09,0,3.102506632749078e-09,7.760250869949397e-08
3.109964289891634e-09,0,3.109964289891634e-09,0,3.109964289891634e-09,1.204317384841407e-07
3.117665176524524e-09,0,3.117665176524524e-09,0,3.117665176524524e-09,1.25522201634918e-07
3.125268478876767e-09,0,3.125268478876767e-09,0,3.125268478876767e-09,1.411237999891302e-07
3.133472945350581e-09,0,3.133472945350581e-09,0,3.133472945350581e-09,-2.875189454812979e-08
3.143394936232166e-09,0,3.143394936232166e-09,0,3.143394936232166e-09,-1.63327502369093e-07
3.152606457259533e-09,0,3.152606457259533e-09,0,3.152606457259533e-09,-6.273521450922074e-09
3.161190810192534e-09,0,3.161190810192534e-09,0,3.161190810192534e-09,1.052536017092447e-07
3.171342376016764e-09,0,3.171342376016764e-09,0,3.171342376016764e-09,7.64831967155207e-08
3.185241405056135e-09,0,3.185241405056135e-09,0,3.185241405056135e-09,7.361444593656094e-08
3.205695570263796e-09,0,3.205695570263796e-09,0,3.205695570263796e-09,4.197257104927843e-08
3.237012462123406e-09,0,3.237012462123406e-09,0,3.237012462123406e-09,5.478734246035211e-08
3.287138309784887e-09,0,3.287138309784887e-09,0,3.287138309784887e-09,4.425173031186534e-08
3.350665495454267e-09,0,3.350665495454267e-09,0,3.350665495454267e-09,5.338844370875419e-08
3.434457186946969e-09,0,3.434457186946969e-09,0,3.434457186946969e-09,4.521044672473968e-08
3.517228593473484e-09,0,3.517228593473484e-09,0,3.517228593473484e-09,5.263668014196138e-08
3.6e-09,0,3.6e-09,0,3.6e-09,4.589906622580507e-08
3.6000390625e-09,0,3.6000390625e-09,0.003125000000020088,3.6000390625e-09,4.882639913097694e-08
3.600117187500001e-09,0,3.600117187500001e-09,0.009375000000060262,3.600117187500001e-09,5.52452165652589e-08
3.600156250000001e-09,0,3.600156250000001e-09,0.01250000000008035,3.600156250000001e-09,6.082047367170973e-08
3.600234375000001e-09,0,3.600234375000001e-09,0.01875000000012052,3.600234375000001e-09,7.046512404918468e-08
3.600370567483158e-09,0,3.600370567483158e-09,0.02964539865261913,3.600370567483158e-09,8.025420005695654e-08
3.600617348544593e-09,0,3.600617348544593e-09,0.0493878835674406,3.600617348544593e-09,1.028522457399611e-07
3.60110941770563e-09,0,3.60110941770563e-09,0.08875341645041794,3.60110941770563e-09,1.274237971402113e-07
3.602064452417716e-09,0,3.602064452417716e-09,0.1651561934172656,3.602064452417716e-09,1.430706717327446e-07
3.603838334353579e-09,0,3.603838334353579e-09,0.3070667482862882,3.603838334353579e-09,1.035337998621628e-07
3.606437389999402e-09,0,3.606437389999402e-09,0.5149911999521548,3.606437389999402e-09,-2.968070296283024e-09
3.608218694999701e-09,0,3.608218694999701e-09,0.6574955999760678,3.608218694999701e-09,-4.685866800005519e-08
3.61e-09,0,3.61e-09,0.8,3.61e-09,-6.417386046071611e-08
3.610107471392066e-09,0,3.610107471392066e-09,0.8,3.610107471392066e-09,-6.888503112915853e-08
3.610322414176198e-09,0,3.610322414176198e-09,0.8,3.610322414176198e-09,-7.920968451349546e-08
3.610429885568264e-09,0,3.610429885568264e-09,0.8,3.610429885568264e-09,-8.300393144997518e-08
3.610644828352396e-09,0,3.610644828352396e-09,0.8,3.610644828352396e-09,-8.852389623557226e-08
3.61107471392066e-09,0,3.61107471392066e-09,0.8,3.61107471392066e-09,-9.237649761610081e-08
3.611712892961573e-09,0,3.611712892961573e-09,0.8,3.611712892961573e-09,-8.391844784683925e-08
3.6129892510434e-09,0,3.6129892510434e-09,0.8,3.6129892510434e-09,-4.258295224118482e-08
3.613595780135551e-09,0,3.613595780135551e-09,0.8,3.613595780135551e-09,-1.559327809372047e-08
3.614808838319854e-09,0,3.614808838319854e-09,0.8,3.614808838319854e-09,3.598672870158427e-08
3.617234954688458e-09,0,3.617234954688458e-09,0.8,3.617234954688458e-09,1.082157716729095e-07
3.62166460982803e-09,0,3.62166460982803e-09,0.8,3.62166460982803e-09,1.320379427316283e-07
3.627229209402781e-09,0,3.627229209402781e-09,0.8,3.627229209402781e-09,7.461689615416892e-08
3.635328384948203e-09,0,3.635328384948203e-09,0.8,3.635328384948203e-09,2.941547812395003e-08
3.643337013965385e-09,0,3.643337013965385e-09,0.8,3.643337013965385e-09,4.235022783857284e-08
3.649699382006645e-09,0,3.649699382006645e-09,0.8,3.649699382006645e-09,4.860065661828642e-08
3.656358895355258e-09,0,3.656358895355258e-09,0.8,3.656358895355258e-09,4.379984025010185e-08
3.66131795734373e-09,0,3.66131795734373e-09,0.8,3.66131795734373e-09,4.971975094330707e-08
3.666360680452912e-09,0,3.666360680452912e-09,0.8,3.666360680452912e-09,1.141092569719389e-07
3.669378670446048e-09,0,3.669378670446048e-09,0.8,3.669378670446048e-09,2.80202842475238e-07
3.672779059329651e-09,0,3.672779059329651e-09,0.8,3.672779059329651e-09,4.748842949122194e-07
3.675933831448569e-09,0,3.675933831448569e-09,0.8,3.675933831448569e-09,4.116735435694261e-07
3.679607598695792e-09,0,3.679607598695792e-09,0.8,3.679607598695792e-09,5.098721285313828e-08
3.683526906643623e-09,0,3.683526906643623e-09,0.8,3.683526906643623e-09,-2.679903794838259e-07
3.687665298534125e-09,0,3.687665298534125e-09,0.8,3.687665298534125e-09,-4.323782460469416e-07
3.692905977404617e-09,0,3.692905977404617e-09,0.8,3.692905977404617e-09,-4.540529132850008e-07
3.698740637705228e-09,0,3.698740637705228e-09,0.8,3.698740637705228e-09,-1.074844905690119e-07
3.70468050550322e-09,0,3.70468050550322e-09,0.8,3.70468050550322e-09,1.001042140789897e-07
3.710538829329538e-09,0,3.710538829329538e-09,0.8,3.710538829329538e-09,1.170546585223391e-07
3.717391896964765e-09,0,3.717391896964765e-09,0.8,3.717391896964765e-09,2.314091997454113e-07
3.724627242412681e-09,0,3.724627242412681e-09,0.8,3.724627242412681e-09,2.918507784955627e-07
3.730999776948859e-09,0,3.730999776948859e-09,0.8,3.730999776948859e-09,1.658594870547149e-07
3.738900057670127e-09,0,3.738900057670127e-09,0.8,3.738900057670127e-09,6.161864007495661e-08
3.748395730656681e-09,0,3.748395730656681e-09,0.8,3.748395730656681e-09,1.878804754720777e-08
3.760214635739694e-09,0,3.760214635739694e-09,0.8,3.760214635739694e-09,1.880564133080132e-08
3.77486142285889e-09,0,3.77486142285889e-09,0.8,3.77486142285889e-09,3.466305072930045e-08
3.794217221993816e-09,0,3.794217221993816e-09,0.8,3.794217221993816e-09,4.609507485527032e-08
3.821661700911124e-09,0,3.821661700911124e-09,0.8,3.821661700911124e-09,4.934302350878938e-08
3.865231418670441e-09,0,3.865231418670441e-09,0.8,3.865231418670441e-09,4.899759570847839e-08
3.947447594402184e-09,0,3.947447594402184e-09,0.8,3.947447594402184e-09,4.918710518172046e-08
4.052751937016438e-09,0,4.052751937016438e-09,0.8,4.052751937016438e-09,4.902991457743069e-08
4.131375968508219e-09,0,4.131375968508219e-09,0.8,4.131375968508219e-09,4.917253169365751e-08
4.21e-09,0,4.21e-09,0.8,4.21e-09,4.903612006215398e-08
4.2100390625e-09,0,4.2100390625e-09,0.7968749999999634,4.2100390625e-09,4.713914716114308e-08
4.210117187500001e-09,0,4.210117187500001e-09,0.7906249999999232,4.210117187500001e-09,4.259935204592925e-08
4.210156250000001e-09,0,4.210156250000001e-09,0.7874999999999032,4.210156250000001e-09,4.040749964504916e-08
4.210234375000002e-09,0,4.210234375000002e-09,0.781249999999863,4.210234375000002e-09,3.658309463801685e-08
4.210390472727492e-09,0,4.210390472727492e-09,0.7687621818006517,4.210390472727492e-09,3.453240982306377e-08
4.210633540332616e-09,0,4.210633540332616e-09,0.7493167733907513,4.210633540332616e-09,2.781165119912872e-08
4.211119675542863e-09,0,4.211119675542863e-09,0.7104259565709505,4.211119675542863e-09,1.670975613495562e-08
4.212066797063721e-09,0,4.212066797063721e-09,0.6346562349023047,4.212066797063721e-09,6.049701565516574e-09
4.213530530749677e-09,0,4.213530530749677e-09,0.5175575400258181,4.213530530749677e-09,8.67723846589311e-09
4.215371850999904e-09,0,4.215371850999904e-09,0.3702519200076376,4.215371850999904e-09,3.602313839915595e-08
4.217084231170258e-09,0,4.217084231170258e-09,0.2332615063793206,4.217084231170258e-09,5.801802669235952e-08
4.218542115585129e-09,0,4.218542115585129e-09,0.1166307531896618,4.218542115585129e-09,6.971543567071308e-08
4.219271057792565e-09,0,4.219271057792565e-09,0.05831537659479913,4.219271057792565e-09,7.233772377574305e-08
4.22e-09,0,4.22e-09,0,4.22e-09,7.859779448229194e-08
4.220070223884149e-09,0,4.220070223884149e-09,0,4.220070223884149e-09,8.859737301477273e-08
4.220105335826224e-09,0,4.220105335826224e-09,0,4.220105335826224e-09,9.05003604223822e-08
4.220175559710374e-09,0,4.220175559710374e-09,0,4.220175559710374e-09,9.384434582959764e-08
4.220316007478673e-09,0,4.220316007478673e-09,0,4.220316007478673e-09,1.023521467743356e-07
4.220492990556619e-09,0,4.220492990556619e-09,0,4.220492990556619e-09,1.104613447876903e-07
4.220846956712511e-09,0,4.220846956712511e-09,0,4.220846956712511e-09,1.261572289128836e-07
4.221554889024296e-09,0,4.221554889024296e-09,0,4.221554889024296e-09,1.446404907890163e-07
4.222970753647865e-09,0,4.222970753647865e-09,0,4.222970753647865e-09,1.515573890692855e-07
4.22472572731229e-09,0,4.22472572731229e-09,0,4.22472572731229e-09,1.344990523758694e-07
4.226922062932367e-09,0,4.226922062932367e-09,0,4.226922062932367e-09,9.707758685313093e-08
4.229264908672457e-09,0,4.229264908672457e-09,0,4.229264908672457e-09,4.475252508858619e-08
4.231152323185989e-09,0,4.231152323185989e-09,0,4.231152323185989e-09,1.121022744168074e-08
4.233167820473145e-09,0,4.233167820473145e-09,0,4.233167820473145e-09,-1.06701392767441e-08
4.235735274956438e-09,0,4.235735274956438e-09,0,4.235735274956438e-09,-1.119726319452487e-08
4.239586499294858e-09,0,4.239586499294858e-09,0,4.239586499294858e-09,1.113178812440896e-08
4.245277199690883e-09,0,4.245277199690883e-09,0,4.245277199690883e-09,2.489776018719373e-08
4.2516891534089e-09,0,4.2516891534089e-09,0,4.2516891534089e-09,7.739100425304423e-10
4.256893752015926e-09,0,4.256893752015926e-09,0,4.256893752015926e-09,-3.645299427299936e-08
4.261963566102349e-09,0,4.261963566102349e-09,0,4.261963566102349e-09,7.698605500183234e-09
4.267777443233498e-09,0,4.267777443233498e-09,0,4.267777443233498e-09,1.02816839608535e-07
4.273156187024198e-09,0,4.273156187024198e-09,0,4.273156187024198e-09,1.50628620279548e-07
4.278706133963511e-09,0,4.278706133963511e-09,0,4.278706133963511e-09,1.22622731788778e-07
4.285765882013882e-09,0,4.285765882013882e-09,0,4.285765882013882e-09,5.663001748729775e-08
4.294072589195184e-09,0,4.294072589195184e-09,0,4.294072589195184e-09,2.116745062655083e-08
4.302506634005453e-09,0,4.302506634005453e-09,0,4.302506634005453e-09,7.760252905985595e-08
4.309964291482949e-09,0,4.309964291482949e-09,0,4.309964291482949e-09,1.204317321878064e-07
4.317665178008964e-09,0,4.317665178008964e-09,0,4.317665178008964e-09,1.255222151231362e-07
4.325268480585599e-09,0,4.325268480585599e-09,0,4.325268480585599e-09,1.411237798492993e-07
4.33347294713433e-09,0,4.33347294713433e-09,0,4.33347294713433e-09,-2.875193405450865e-08
4.343394939411275e-09,0,4.343394939411275e-09,0,4.343394939411275e-09,-1.633275004598635e-07
4.35260645959252e-09,0,4.35260645959252e-09,0,4.35260645959252e-09,-6.273467792191327e-09
4.361190812989902e-09,0,4.361190812989902e-09,0,4.361190812989902e-09,1.052536017175229e-07
4.371342379338774e-09,0,4.371342379338774e-09,0,4.371342379338774e-09,7.648320169218877e-08
4.38524141022628e-09,0,4.38524141022628e-09,0,4.38524141022628e-09,7.361442820198061e-08
4.405695577892886e-09,0,4.405695577892886e-09,0,4.405695577892886e-09,4.19725793087541e-08
4.437012474916793e-09,0,4.437012474916793e-09,0,4.437012474916793e-09,5.478733347516358e-08
4.487138326170144e-09,0,4.487138326170144e-09,0,4.487138326170144e-09,4.425173939279451e-08
4.550665517704098e-09,0,4.550665517704098e-09,0,4.550665517704098e-09,5.338843459745578e-08
4.634457216361012e-09,0,4.634457216361012e-09,0,4.634457216361012e-09,4.521045583271154e-08
4.717228608180505e-09,0,4.717228608180505e-09,0,4.717228608180505e-09,5.263667094136542e-08
4.8e-09,0,4.8e-09,0,4.8e-09,4.589907549782384e-08
4.8000390625e-09,0,4.8000390625e-09,0.003125000000020088,4.8000390625e-09,4.882640047484229e-08
4.800117187500001e-09,0,4.800117187500001e-09,0.009375000000060262,4.800117187500001e-09,5.524521562612036e-08
4.800156250000001e-09,0,4.800156250000001e-09,0.01250000000008035,4.800156250000001e-09,6.082047431661756e-08
4.800234375000001e-09,0,4.800234375000001e-09,0.01875000000012052,4.800234375000001e-09,7.046512354702571e-08
4.800370567484362e-09,0,4.800370567484362e-09,0.02964539874896913,4.800370567484362e-09,8.025420042550623e-08
4.80061734854864e-09,0,4.80061734854864e-09,0.04938788389123218,4.80061734854864e-09,1.028522458691532e-07
4.801109417717484e-09,0,4.801109417717484e-09,0.08875341739869778,4.801109417717484e-09,1.274237981372965e-07
4.802064452449398e-09,0,4.802064452449398e-09,0.1651561959518462,4.802064452449398e-09,1.430706718136499e-07
4.803838334405727e-09,0,4.803838334405727e-09,0.3070667524581902,4.803838334405727e-09,1.035337983655429e-07
4.8064373901308e-09,0,4.8064373901308e-09,0.5149912104640322,4.8064373901308e-09,-2.968075515296175e-09
4.8082186950654e-09,0,4.8082186950654e-09,0.6574956052320395,4.8082186950654e-09,-4.685866938302863e-08
4.81e-09,0,4.81e-09,0.7999999999999808,4.81e-09,-6.417386200030574e-08
4.81010747139256e-09,0,4.81010747139256e-09,0.8,4.81010747139256e-09,-6.888503251176456e-08
4.81032241417768e-09,0,4.81032241417768e-09,0.8,4.81032241417768e-09,-7.920968590686893e-08
4.810429885570241e-09,0,4.810429885570241e-09,0.8,4.810429885570241e-09,-8.300393306568542e-08
4.810644828355361e-09,0,4.810644828355361e-09,0.8,4.810644828355361e-09,-8.852389779530753e-08
4.811074713925602e-09,0,4.811074713925602e-09,0.8,4.811074713925602e-09,-9.2376498915256e-08
4.811712892970591e-09,0,4.811712892970591e-09,0.8,4.811712892970591e-09,-8.391844874732315e-08
4.812989251060568e-09,0,4.812989251060568e-09,0.8,4.812989251060568e-09,-4.258295201264795e-08
4.81359578015684e-09,0,4.81359578015684e-09,0.8,4.81359578015684e-09,-1.55932770450496e-08
4.814808838349383e-09,0,4.814808838349383e-09,0.8,4.814808838349383e-09,3.59867305875578e-08
4.817234954734468e-09,0,4.817234954734468e-09,0.8,4.817234954734468e-09,1.082157738349032e-07
4.82166460988117e-09,0,4.82166460988117e-09,0.8,4.82166460988117e-09,1.320379428468472e-07
4.827229209473705e-09,0,4.827229209473705e-09,0.8,4.827229209473705e-09,7.46168948420998e-08
4.835328385047949e-09,0,4.835328385047949e-09,0.8,4.835328385047949e-09,2.941547704166443e-08
4.843337014068722e-09,0,4.843337014068722e-09,0.8,4.843337014068722e-09,4.23502281128666e-08
4.849699382110318e-09,0,4.849699382110318e-09,0.8,4.849699382110318e-09,4.860067592531169e-08
4.856358895437536e-09,0,4.856358895437536e-09,0.8,4.856358895437536e-09,4.379980917727041e-08
4.861317957415391e-09,0,4.861317957415391e-09,0.8,4.861317957415391e-09,4.971975760023137e-08
4.866360680538211e-09,0,4.866360680538211e-09,0.8,4.866360680538211e-09,1.141092404036124e-07
4.869378670559536e-09,0,4.869378670559536e-09,0.8,4.869378670559536e-09,2.802029302952149e-07
4.872779059432691e-09,0,4.872779059432691e-09,0.8,4.872779059432691e-09,4.748842834351856e-07
4.875933831566397e-09,0,4.875933831566397e-09,0.8,4.875933831566397e-09,4.116735012467093e-07
